,id,smiles
39873,A109_B022,Cc1cc(CC(N[C@@H](CNC(c2cc(-c3ccco3)nc3c(C(N)=O)ncn23)=O)C(NC)=O)=O)c(C)cc1
30555,A083_B298,Cc1c(C(NC[C@@H](C(NC)=O)NC(c2cc(Cn3nccc3)ccc2)=O)=O)sc(N=CN2)c1C2=O
6670,A019_B029,CNC([C@H](CNC(C(C1=N2)=CNN1c(cccc1)c1C2=O)=O)NC(CCOc1ccccc1)=O)=O
28802,A079_B021,CNC([C@H](CNC(CN1Nc(cccc2)c2C1=O)=O)NC(CC1C(CC2)CC2C1)=O)=O
5219,A015_B054,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(COc(cccc1)c1OC)=O)=O
44850,A122_B202,CNC([C@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)NC(c(cc1)cc2c1[nH]cc2)=O)=O
42793,A116_B359,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(CC2Nc(cccc3)c3NC2=O)=O)=O)c1C(N1)=O)C1=O
48203,A131_B234,CNC([C@H](CNC(COc1cccc(C(N)=O)c1)=O)NC(C(CC(C1)C2)(CC1C1)CC12n1ncnc1)=O)=O
1297,A004_B191,CNC([C@H](CNC(CC1Oc(cccc2)c2NC1=O)=O)NC(CCc1nc(-c2ccco2)no1)=O)=O
51193,A139_B272,Cc1c(C(NC[C@@H](C(NC)=O)NC(c2cnc(C)cc2)=O)=O)c(C(NC=N2)=O)c2o1
13392,A037_B109,CC(N[C@@H](CNC(c1cccc(N(CCCN2)C2=O)c1)=O)C(NC)=O)=O
8342,A023_B225,CNC([C@H](CNC(CCn1ncc(S(N)(=O)=O)c1)=O)NC(C(CC1)CCN1C(c(cc1)ccc1F)=O)=O)=O
11774,A032_B336,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)NC(CN(C=C1)c(cccc2)c2C1=O)=O)=O
47382,A129_B151,CNC([C@H](CNC(CN(CCCN1)C1=O)=O)NC(CCC(c(cc1)cc(F)c1OC)=O)=O)=O
56677,A154_B221,CNC([C@H](CNC(c(cc1)cc(N=CN2)c1C2=O)=O)NC(c(cc1)ccc1-n1cncc1)=O)=O
38631,A105_B256,CC(CC1)CCN1c(ccc(C(N[C@@H](CNC(c(cc1)cc(NC(N2c3cccc4ccccc34)=O)c1C2=O)=O)C(NC)=O)=O)c1)c1[N+]([O-])=O
13182,A036_B268,Cc1c(C(N[C@@H](CNC(CNc(cc2)ccc2C(N)=O)=O)C(NC)=O)=O)sc(C)n1
42578,A116_B144,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(Cc(cc2)ccc2OCc2ccccc2)=O)=O)c1C(N1)=O)C1=O
18988,A052_B170,CCN(c(ccc(C(NC[C@@H](C(NC)=O)NC(CC1C=CCC1)=O)=O)c1)c1NC1=O)C1=O
48356,A132_B018,CC(C)c1ccc(CCC(N[C@@H](CNC(c2cc(C(NC(N3)=O)=O)c3nc2)=O)C(NC)=O)=O)cc1
46487,A126_B363,CC(C1=C(N2)N(C)NC1=O)=C(CCC(NC[C@@H](C(NC)=O)NC(c(cc1)ccc1C#N)=O)=O)C2=O
42843,A117_B040,Cc(cccc1)c1C(NCC(N[C@@H](CNC(c1ccc(C(NC(N2C)=O)=O)c2n1)=O)C(NC)=O)=O)=O
2119,A006_B275,CNC([C@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)NC(c(cc1)ncc1Br)=O)=O
4590,A013_B163,CNC([C@H](CNC(c1cc(NC(C2CCCC2)=O)ccc1)=O)NC(Cc(ccc(Cl)c1)c1Cl)=O)=O
40216,A109_B365,CNC([C@H](CNC(c1cc(-c2ccco2)nc2c(C(N)=O)ncn12)=O)NC(c(o1)ccc1Br)=O)=O
21345,A058_B313,Cc1noc(C)c1C(N[C@@H](CNC(CC1=C(C)N=C(c2ccncc2)NC1=O)=O)C(NC)=O)=O
55986,A152_B268,Cc1c(C(N[C@@H](CNC(C(c2c3cccc2)=NNC3=O)=O)C(NC)=O)=O)sc(C)n1
49842,A136_B028,CNC([C@H](CNC(c(cc1)ccc1N(CCN1)C1=O)=O)NC(CC=Cc1ccccc1)=O)=O
14223,A039_B202,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(c(cc1)cc2c1[nH]cc2)=O)=O
17555,A048_B213,Cc(nc1)cnc1C(N[C@@H](CNC(c(cc1)ncc1C(N)=O)=O)C(NC)=O)=O
13930,A038_B278,Cc(cc(C(NC[C@@H](C(NC)=O)NC(c(cc1)ccc1Oc1ccccc1)=O)=O)nc1NN2)c1C2=O
24318,A066_B334,CNC([C@H](CNC(C(N1)=CNC1=O)=O)NC(Cc1cccc([N+]([O-])=O)c1)=O)=O
25915,A071_B086,CC(C)(C1)CC(NC(C(C(NC[C@@H](C(NC)=O)NC(Cc(cc2)cnc2Cl)=O)=O)=C2)=O)=C2C1=O
37378,A102_B110,CNC([C@H](CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)NC(CCNC(N)=O)=O)=O
41476,A113_B149,CNC([C@H](CNC(C1=CC(C(CCC2)=O)=C2NC1=O)=O)NC(Cc1cscc1)=O)=O
27251,A074_B315,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(c1cc(C#C)ccc1)=O)=O
44736,A122_B088,CNC([C@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)NC(Cc1cc(C(F)(F)F)ccc1)=O)=O
11959,A033_B152,CNC([C@H](CNC(CN(C1)c(cccc2)c2NC1=O)=O)NC(CCC(c(cc1)ccc1OC)=O)=O)=O
12517,A034_B341,CNC([C@H](CNC(CCN(C=CNC1=O)C1=O)=O)NC(CCN(C(C1(CCCCC1)N1)=O)C1=O)=O)=O
32642,A089_B171,CNC([C@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)NC(CCN1c(cc(cc2)Cl)c2OCC1=O)=O)=O
5649,A016_B115,CNC([C@H](CNC(C1(CC1)C(N)=O)=O)NC(Cc1coc2c1cccc2)=O)=O
53011,A144_B245,CC(C)CN(CC(C1)C(N[C@@H](CNC(c2cc(C(N)=O)cn2C)=O)C(NC)=O)=O)C1=O
3088,A009_B137,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(Cc(cc1)cc(C)c1OC)=O)=O)c1)c1N(CCN1)C1=O
42549,A116_B115,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(Cc2coc3c2cccc3)=O)=O)c1C(N1)=O)C1=O
5626,A016_B092,CNC([C@H](CNC(C1(CC1)C(N)=O)=O)NC(Cc(ccc(F)c1)c1F)=O)=O
14172,A039_B151,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(CCC(c(cc1)cc(F)c1OC)=O)=O)=O
27067,A074_B131,Cc(cc1)ccc1C(CCC(N[C@@H](CNC(COc(cccc1)c1C(N)=O)=O)C(NC)=O)=O)=O
4117,A012_B059,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(Cc(c(F)ccc1)c1Cl)=O)=O)c1)c1NC(C1OCCC1)=O
43042,A117_B239,CCC1(CC(N[C@@H](CNC(c2ccc(C(NC(N3C)=O)=O)c3n2)=O)C(NC)=O)=O)OCCc2c1[nH]c1c2cccc1CC
35082,A096_B028,CNC([C@H](CNC(CN(C(c1c2cccc1)=O)NC2=O)=O)NC(CC=Cc1ccccc1)=O)=O
46726,A127_B233,CC(c1c2cccc1)=NN(CC(N[C@@H](CNC(CN(C=C(C(N)=O)C(N1)=O)C1=O)=O)C(NC)=O)=O)C2=O
56967,A155_B142,CNC([C@H](CNC(C(C=C1)=NNC1=O)=O)NC(CNC(c1ccco1)=O)=O)=O
42934,A117_B131,Cc(cc1)ccc1C(CCC(N[C@@H](CNC(c1ccc(C(NC(N2C)=O)=O)c2n1)=O)C(NC)=O)=O)=O
52284,A142_B256,CC(CC1)CCN1c(ccc(C(N[C@@H](CNC(c1cc(C(N)=O)co1)=O)C(NC)=O)=O)c1)c1[N+]([O-])=O
43220,A118_B048,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c2ccccc2)c1)=O)NC(Cc(cc1)cc(OC)c1O)=O)=O
15510,A043_B013,CC(CCC(N[C@@H](CNC(COc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O)=O
20445,A056_B151,CNC([C@H](CNS(c(cc1)cc(N2)c1NC2=O)(=O)=O)NC(CCC(c(cc1)cc(F)c1OC)=O)=O)=O
16973,A046_B369,CNC([C@H](CNC(c(cc1)cc(N2)c1NCC2=O)=O)NC(c(cc1)ccc1OCc1ccccc1)=O)=O
40845,A111_B256,CC(CC1)CCN1c(ccc(C(N[C@@H](CNC(CN(C(C=C1)=O)NC1=O)=O)C(NC)=O)=O)c1)c1[N+]([O-])=O
22804,A062_B296,CCC(c(c(O1)c2)cc(Cl)c2OCC(N[C@@H](CNC(COc(cc2)cc(CC3)c2NC3=O)=O)C(NC)=O)=O)=CC1=O
49361,A134_B285,CC(C(NC[C@@H](C(NC)=O)NC(c(cc1)cc(F)c1F)=O)=O)SC(N1)=NC(C)=CC1=O
19651,A054_B095,CNC([C@H](CNC(c(cc1)ccc1Sc1ncccc1C(N)=O)=O)NC(Cc(cc(c(OC)c1)OC)c1Br)=O)=O
11272,A031_B203,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C1CCCC1)C2=O)=O)NC(c1cc([nH]cc2)c2cc1)=O)=O
22334,A061_B195,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(C1CC1)C2=O)=O)NC(c1nc2ccccc2cc1)=O)=O
44022,A120_B112,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(C2CC2)c1)=O)NC(Cc1csc2c1cccc2)=O)=O
13202,A036_B288,Cc1cc(C(N[C@@H](CNC(CNc(cc2)ccc2C(N)=O)=O)C(NC)=O)=O)cc(C)c1
739,A003_B002,CCC=CCC(N[C@@H](CNC(CCC(Nc(cc1)ccc1S(N)(=O)=O)=O)=O)C(NC)=O)=O
44970,A122_B322,Cc1cccc(C(N[C@@H](CNS(c2cn(C)c(C(N)=O)c2)(=O)=O)C(NC)=O)=O)c1
5341,A015_B176,Cc1nc(cccc2)c2n1CCC(N[C@@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)C(NC)=O)=O
33779,A092_B201,CNC([C@H](CNC(C(N1)=CC=CC1=O)=O)NC(c1cc(cc(cc2)F)c2[nH]1)=O)=O
37499,A102_B231,CC(C)(C(N1CC(N[C@@H](CNS(c(cc2)cc(NC3=O)c2NC3=O)(=O)=O)C(NC)=O)=O)=O)NC1=O
26296,A072_B098,CNC([C@H](CNC(c(cc1)ccc1C(Nc1ccccc1)=O)=O)NC(Cc(cc(cc1)Br)c1F)=O)=O
16687,A046_B083,CNC([C@H](CNC(c(cc1)cc(N2)c1NCC2=O)=O)NC(CCN(c(cccc1)c1O1)C1=O)=O)=O
44911,A122_B263,CNC([C@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)NC(c1ccco1)=O)=O
39628,A108_B146,CNC([C@H](CNC(CCN(c(cccc1)c1C(N1)=O)C1=O)=O)NC(Cc1cc2ccccc2cc1)=O)=O
52486,A143_B089,CNC([C@H](CNC(c(cc12)ncc2N=CNC1=O)=O)NC(Cc1ccc(C(F)(F)F)cc1)=O)=O
55117,A150_B137,Cc(cc(CC(N[C@@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)C(NC)=O)=O)cc1)c1OC
21385,A058_B353,CC(N=C(c1ccncc1)N1)=C(CC(NC[C@@H](C(NC)=O)NC(c(cc2)cc(NC(CN3)=O)c2C3=O)=O)=O)C1=O
48848,A133_B141,CNC([C@H](CNC(CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)=O)NC(CCc1ncc(-c(cc2)ccc2Cl)o1)=O)=O
49941,A136_B127,CCOc1ccc(CCC(N[C@@H](CNC(c(cc2)ccc2N(CCN2)C2=O)=O)C(NC)=O)=O)cc1
11741,A032_B303,Cc(cc1)nc(O)c1C(N[C@@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)C(NC)=O)=O
10857,A030_B157,CC(C(CC(NC[C@@H](C(NC)=O)NC(CCc(cc1)cc(F)c1F)=O)=O)=C(C)N1N2)=NC1=CC2=O
42807,A117_B004,CC(C)CCC(N[C@@H](CNC(c1ccc(C(NC(N2C)=O)=O)c2n1)=O)C(NC)=O)=O
13311,A037_B028,CNC([C@H](CNC(c1cccc(N(CCCN2)C2=O)c1)=O)NC(CC=Cc1ccccc1)=O)=O
24051,A066_B067,CNC([C@H](CNC(C(N1)=CNC1=O)=O)NC(COc1ccccc1)=O)=O
36117,A098_B325,CNC([C@H](CNC(C(CCC1)CN1C(N)=O)=O)NC(C1CCCCC1)=O)=O
15523,A043_B026,CNC([C@H](CNC(COc(cc1)ccc1C(N)=O)=O)NC(CCc1ccccc1)=O)=O
52732,A143_B335,CNC([C@H](CNC(c(cc12)ncc2N=CNC1=O)=O)NC(Cc1cnc(N)s1)=O)=O
22476,A061_B337,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(C1CC1)C2=O)=O)NC(CN(CCC(N1)=O)C1=O)=O)=O
35755,A097_B332,CC(C)(C(N[C@@H](CNC(c(cc1C(N2)=O)cnc1N(C)C2=O)=O)C(NC)=O)=O)O
17243,A047_B270,CCOc(nccc1)c1C(N[C@@H](CNC(c(cc1)ccc1Oc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O
18247,A050_B167,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C)CC2=O)=O)NC(CCC(c(cc1)ccc1Cl)=O)=O)=O
34485,A094_B169,CNC([C@H](CNS(c(cc1)cc(C(N2)=O)c1NC2=O)(=O)=O)NC(COc(cc1)ccc1Cl)=O)=O
30177,A082_B289,CNC([C@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)NC(c1cc2ccccc2cc1)=O)=O
3904,A011_B215,CNC([C@H](CNC(c(cccc1)c1N(CCC(N1)=O)C1=O)=O)NC(CCNC(NC1(CC(C2)C3)CC3CC2C1)=O)=O)=O
48716,A133_B009,CC(CC(C)(C)C)CC(N[C@@H](CNC(CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)=O)C(NC)=O)=O
19373,A053_B186,CCC(c(c(OCC(N[C@@H](CNC(c1c(C(NN2C)=O)c2nc(C)c1)=O)C(NC)=O)=O)cc(C)c1)c1O1)=CC1=O
30280,A083_B023,Cc1c(C(NC[C@@H](C(NC)=O)NC(Cc2c(C)cccc2)=O)=O)sc(N=CN2)c1C2=O
20811,A057_B148,CC(N=C(N1)N(CC2)CCC2C(NC[C@@H](C(NC)=O)NC(CCc2cccs2)=O)=O)=CC1=O
26018,A071_B189,CC(C)(C1)CC(NC(C(C(NC[C@@H](C(NC)=O)NC(CCCc2nc(-c(cccc3)c3OC)no2)=O)=O)=C2)=O)=C2C1=O
9151,A025_B296,CCC(c(c(O1)c2)cc(Cl)c2OCC(N[C@@H](CNC(Cn2ncc(S(N)(=O)=O)c2)=O)C(NC)=O)=O)=CC1=O
1283,A004_B177,CNC([C@H](CNC(CC1Oc(cccc2)c2NC1=O)=O)NC(Cc1c(C(F)(F)F)cccc1)=O)=O
42630,A116_B196,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(c2cc3cccnc3cc2)=O)=O)c1C(N1)=O)C1=O
28673,A078_B261,CNC([C@H](CNC(C(c1c2cccc1)=CNC2=O)=O)NC(c1cc(NC(C2CCCC2)=O)ccc1)=O)=O
28801,A079_B020,CNC([C@H](CNC(CN1Nc(cccc2)c2C1=O)=O)NC(CNC(c1ccccc1)=O)=O)=O
43165,A117_B362,CNC([C@H](CNC(c1ccc(C(NC(N2C)=O)=O)c2n1)=O)NC(c(cccc1)c1-c1ccccc1)=O)=O
55034,A150_B054,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)NC(COc(cccc1)c1OC)=O)=O
462,A002_B094,CC(C(N1)=O)=CN(CC(NC[C@@H](C(NC)=O)NC(Cc2cccc(OC(F)(F)F)c2)=O)=O)C1=O
21196,A058_B164,CC(N=C(c1ccncc1)N1)=C(CC(NC[C@@H](C(NC)=O)NC(CCc2cccc(Cl)c2)=O)=O)C1=O
2075,A006_B231,CC(C)(C(N1CC(N[C@@H](CNC(CCN(C=CC(N2)=O)C2=O)=O)C(NC)=O)=O)=O)NC1=O
33699,A092_B121,CNC([C@H](CNC(C(N1)=CC=CC1=O)=O)NC(Cc1c[nH]c2c1cccc2)=O)=O
2122,A006_B278,CNC([C@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)NC(c(cc1)ccc1Oc1ccccc1)=O)=O
44976,A122_B328,CNC([C@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)NC(CCC(c(cc1)cc(OC)c1OC)=O)=O)=O
24494,A067_B141,CNC([C@H](CNC(c1cc(S(N)(=O)=O)ccc1)=O)NC(CCc1ncc(-c(cc2)ccc2Cl)o1)=O)=O
6852,A019_B211,CNC([C@H](CNC(C(C1=N2)=CNN1c(cccc1)c1C2=O)=O)NC(c1ccc(Cn2c(cccc3)c3nc2)cc1)=O)=O
55299,A150_B319,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)NC(C1(CCC1)c1ccccc1)=O)=O
4402,A012_B344,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(Cc(c(C)c12)c(C)nc1N(C)NC2=O)=O)=O)c1)c1NC(C1OCCC1)=O
57338,A156_B144,Cc1c(C(NC[C@@H](C(NC)=O)NC(Cc(cc2)ccc2OCc2ccccc2)=O)=O)sc(N=C(COC)N2)c1C2=O
7923,A022_B175,Cc(cc(cc1)C(NC[C@@H](C(NC)=O)NC(CCN(C=Nc2c3cccc2)C3=O)=O)=O)c1N(CCN1)C1=O
44517,A121_B238,CC(C)(C(CC1)C2)C1(C(N[C@@H](CNC(CCC1=C(C)NC(N3CCOCC3)=NC1=O)=O)C(NC)=O)=O)C2=O
4114,A012_B056,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(CCCC1CCCCC1)=O)=O)c1)c1NC(C1OCCC1)=O
51380,A140_B090,CNC([C@H](CNC(CC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1)=O)NC(Cc1cccc(F)c1)=O)=O
2264,A007_B051,CNC([C@H](CNC(C(C(N1)=O)=CNC1=O)=O)NC(CCc(cc1)cc2c1OCC2)=O)=O
40261,A110_B041,Cc1cccc(C(NCC(N[C@@H](CNC(C(CC2)CCN2S(c2cn(C)c(C(N)=O)c2)(=O)=O)=O)C(NC)=O)=O)=O)c1
29232,A080_B082,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(Cc(cc1)cc(Cl)c1Cl)=O)=O
16232,A044_B366,CC(C)Cc1ccc(C(C)C(N[C@@H](CNC(COCC(N2)=Nc(cccc3)c3C2=O)=O)C(NC)=O)=O)cc1
20626,A056_B332,CC(C)(C(N[C@@H](CNS(c(cc1)cc(N2)c1NC2=O)(=O)=O)C(NC)=O)=O)O
4555,A013_B128,CNC([C@H](CNC(c1cc(NC(C2CCCC2)=O)ccc1)=O)NC(CCc(cc1)cc2c1OCO2)=O)=O
10564,A029_B233,CC(c1c2cccc1)=NN(CC(N[C@@H](CNC(c(cc1C(N)=O)nn1-c1ccccc1)=O)C(NC)=O)=O)C2=O
41681,A113_B354,CNC([C@H](CNC(C1=CC(C(CCC2)=O)=C2NC1=O)=O)NC(c(cc1)cc(CCC2)c1C2=O)=O)=O
18490,A051_B041,Cc1cccc(C(NCC(N[C@@H](CNC(CC(C(N2)=O)=C(C)C3=C2N(C)NC3=O)=O)C(NC)=O)=O)=O)c1
54699,A149_B088,CNC([C@H](CNC(c1nc(C(N)=O)ccc1)=O)NC(Cc1cccc(C(F)(F)F)c1)=O)=O
34959,A095_B274,CNC([C@H](CNC(CC1Sc(ccc(Cl)c2)c2NC1=O)=O)NC(c(cccn1)c1Oc1ccccc1)=O)=O
33074,A090_B234,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(C(CC(C2)C3)(CC2C2)CC23n2ncnc2)=O)=O)=O)(c2ccc(C)cc2)NC1=O
48922,A133_B215,CNC([C@H](CNC(CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)=O)NC(CCNC(NC1(CC(C2)C3)CC3CC2C1)=O)=O)=O
13833,A038_B181,Cc1c(C)n(CCC(N[C@@H](CNC(c(nc2NN3)cc(C)c2C3=O)=O)C(NC)=O)=O)nc1C
3297,A009_B346,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(c1cc(CN(C(CN2)=O)C2=O)ccc1)=O)=O)c1)c1N(CCN1)C1=O
40502,A110_B282,CNC([C@H](CNC(C(CC1)CCN1S(c1cn(C)c(C(N)=O)c1)(=O)=O)=O)NC(c1cc(OC)cc(OC)c1)=O)=O
1888,A006_B044,CC(CC(N[C@@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)C(NC)=O)=O)(C(F)(F)F)O
1909,A006_B065,CC(C(CCCCCC(N[C@@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)C(NC)=O)=O)N1)NC1=O
20223,A055_B298,CNC([C@H](CNC(c(cc1)cc(N=C(CN2CCOCC2)N2)c1C2=O)=O)NC(c1cc(Cn2nccc2)ccc1)=O)=O
8197,A023_B080,CNC([C@H](CNC(CCn1ncc(S(N)(=O)=O)c1)=O)NC(Cc(cc(cc1)Br)c1OC)=O)=O
12477,A034_B301,CCn1nc(C)cc1C(N[C@@H](CNC(CCN(C=CNC1=O)C1=O)=O)C(NC)=O)=O
56504,A154_B048,CNC([C@H](CNC(c(cc1)cc(N=CN2)c1C2=O)=O)NC(Cc(cc1)cc(OC)c1O)=O)=O
52968,A144_B202,CNC([C@H](CNC(c1cc(C(N)=O)cn1C)=O)NC(c(cc1)cc2c1[nH]cc2)=O)=O
18262,A050_B182,Cc1cc(NC(C2C(N[C@@H](CNC(c(cc3)cc(N4)c3N(C)CC4=O)=O)C(NC)=O)=O)=O)c2cc1
26678,A073_B111,CNC([C@H](CNC(c(cc1)ccc1C(NC1CC1)=O)=O)NC(CCCc(cc1)cc2c1OCCO2)=O)=O
55057,A150_B077,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)NC(CC(C1)c(cc(cc2)OC)c2C1=O)=O)=O
27943,A076_B269,Cc1cccnc1C(N[C@@H](CNC(C(NC(NC1=O)=O)=C1OC)=O)C(NC)=O)=O
27233,A074_B297,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(c1cc(-n2nccc2)ccc1)=O)=O
30248,A082_B360,CNC([C@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)NC(C(c1c2cccc1)=NNC2=O)=O)=O
6480,A018_B208,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(c1nn(C)c2c1cccc2)=O)=O
27144,A074_B208,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(c1nn(C)c2c1cccc2)=O)=O
3846,A011_B157,CNC([C@H](CNC(c(cccc1)c1N(CCC(N1)=O)C1=O)=O)NC(CCc(cc1)cc(F)c1F)=O)=O
14636,A040_B246,CNC([C@H](CNC(c1ccc(C(N)=O)s1)=O)NC(c1cn(-c2cc(OC)ccc2)nc1)=O)=O
53564,A146_B060,CNC([C@H](CNC(c1ccc(C(N)=O)o1)=O)NC(Cc(ccc(F)c1)c1Cl)=O)=O
36610,A100_B080,CNC([C@H](CNC(C(CCC1)N1C(Nc1ccccc1)=O)=O)NC(Cc(cc(cc1)Br)c1OC)=O)=O
51497,A140_B207,CNC([C@H](CNC(CC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1)=O)NC(c1cc(cccc2)c2[nH]1)=O)=O
29351,A080_B201,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(c1cc(cc(cc2)F)c2[nH]1)=O)=O
45778,A125_B023,Cc1c(CC(N[C@@H](CNC(C(C(N2)=O)=CN(C)C2=O)=O)C(NC)=O)=O)cccc1
11054,A030_B354,CC(C(CC(NC[C@@H](C(NC)=O)NC(c(cc1)cc(CCC2)c1C2=O)=O)=O)=C(C)N1N2)=NC1=CC2=O
40792,A111_B203,CNC([C@H](CNC(CN(C(C=C1)=O)NC1=O)=O)NC(c1cc([nH]cc2)c2cc1)=O)=O
38966,A106_B222,CCC(CC1)CCC1C(N[C@@H](CNC(c(cc1)cc(NC(N2CC)=O)c1C2=O)=O)C(NC)=O)=O
55923,A152_B205,CNC([C@H](CNC(C(c1c2cccc1)=NNC2=O)=O)NC(Cc1c[nH]c(cc2)c1cc2Br)=O)=O
13753,A038_B101,Cc(cc(C(NC[C@@H](C(NC)=O)NC(Cc1c[nH]cn1)=O)=O)nc1NN2)c1C2=O
16251,A045_B016,CCOCCC(N[C@@H](CNC(c1cc(COc(cccc2)c2C(N)=O)ccc1)=O)C(NC)=O)=O
19891,A054_B335,CNC([C@H](CNC(c(cc1)ccc1Sc1ncccc1C(N)=O)=O)NC(Cc1cnc(N)s1)=O)=O
54065,A147_B192,Cc(cccc1)c1-c1noc(CCC(N[C@@H](CNC(c2coc(C(N)=O)c2)=O)C(NC)=O)=O)n1
50358,A137_B175,CNC([C@H](CNC(CC1Nc(cccc2)c2NC1=O)=O)NC(CCN(C=Nc1c2cccc1)C2=O)=O)=O
57955,A158_B023,Cc1nn(C=C(C(NC[C@@H](C(NC)=O)NC(Cc2c(C)cccc2)=O)=O)C(N2)=O)c2c1
44804,A122_B156,CNC([C@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)NC(COc(cc1)ccc1F)=O)=O
48285,A131_B316,CNC([C@H](CNC(COc1cc(C(N)=O)ccc1)=O)NC(c(cc1)ccc1S(C)(=O)=O)=O)=O
36912,A101_B013,CC(CCC(N[C@@H](CNC(c(cc1)cc(C(NN2)=O)c1C2=O)=O)C(NC)=O)=O)=O
24945,A068_B223,CNC([C@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)NC(C(CC1)CCC1=O)=O)=O
33778,A092_B200,CNC([C@H](CNC(C(N1)=CC=CC1=O)=O)NC(c1nccc2ccccc12)=O)=O
2640,A008_B058,CNC([C@H](CNC(C1CN(CC(N)=O)CCC1)=O)NC(CCc(cc1OC)cc(OC)c1OC)=O)=O
47418,A129_B187,CNC([C@H](CNC(CN(CCCN1)C1=O)=O)NC(CCC(NC1CCCCCC1)=O)=O)=O
11484,A032_B046,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)NC(Cc1ccc(CO)cc1)=O)=O
32346,A088_B244,CNC([C@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)NC(c1cc(cc(cc2)OC)c2o1)=O)=O
25428,A069_B337,Cc1cc(C(NC[C@@H](C(NC)=O)NC(CN(CCC(N2)=O)C2=O)=O)=O)nc(N=C(N2)O)c1C2=O
32334,A088_B232,CNC([C@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)NC(C1CCN(Cc2ccco2)CC1)=O)=O
19044,A052_B226,CCN(c(ccc(C(NC[C@@H](C(NC)=O)NC(C(CC1)CCN1C(c1cc(OC)cc(OC)c1)=O)=O)=O)c1)c1NC1=O)C1=O
